ncm,nves,nves_nm,pais_origem,fob_kg_minimo_dolar_truncado,fob_kg_maximo_dolar_truncado,fob_kg_media_dolar_truncado,fob_kg_mediana_dolar_truncado,fob_kg_desvio_padrao_dolar_truncado,fob_kg_quartil1_truncado,fob_kg_quartil3_truncado,fob_ume_minimo_dolar_truncado,fob_ume_maximo_dolar_truncado,fob_ume_media_dolar_truncado,fob_ume_mediana_dolar_truncado,fob_ume_desvio_padrao_dolar_truncado,fob_ume_quartil1_truncado,fob_ume_quartil3_truncado,vmle_soma_dolar_truncado,peso_liq_soma_truncado,qtd_ume_soma_truncado,frete_minimo_dolar_truncado,frete_media_dolar_truncado,frete_mediana_dolar_truncado,frete_maximo_dolar_truncado,frete_desvio_padrao_dolar_truncado,seguro_minimo_dolar_truncado,seguro_media_dolar_truncado,seguro_mediana_dolar_truncado,seguro_maximo_dolar_truncado,seguro_desvio_padrao_dolar_truncado,ume,ncm_str
90321090,S/NVE,S/NVE,SUECIA,17.8,2820.0,270.0,70.3,620.0,70.1,152.0,7.32,174.0,46.4,18.4,51.0,18.4,66.4,19800.0,285.0,1010.0,0.0,0.862,0.11,7.67,1.73,0.0,0.212,0.015,2.28,0.557,Unidade,90321090
90321090,S/NVE,S/NVE,TAILANDIA,29.3,897.0,106.0,44.3,178.0,44.3,48.7,0.359,35.5,3.93,1.04,6.79,1.02,3.85,64700.0,762.0,40900.0,0.7,67.9,14.6,1000.0,187.0,0.0,0.937,0.32,7.86,1.68,Unidade,90321090
90321090,S/NVE,S/NVE,"TCHECA, REPUBLICA",21.7,361.0,114.0,67.9,114.0,51.8,113.0,1.85,78.1,30.9,25.4,31.0,4.3,50.3,56400.0,2110.0,23500.0,0.02,170.0,12.0,1280.0,452.0,0.0,0.595,0.54,1.78,0.625,Unidade,90321090
90321090,S/NVE,S/NVE,TURQUIA,23.0,111.0,97.6,107.0,24.6,99.1,111.0,2.08,77.8,51.8,58.1,26.4,38.4,77.8,4410.0,57.9,595.0,0.03,6.78,0.515,68.8,19.9,0.0,0.0986,0.04,1.0,0.204,Unidade,90321090
90322000,",",", ",ESTADOS UNIDOS,304.0,33100.0,9600.0,7020.0,11000.0,1300.0,11900.0,190.0,46600.0,6530.0,881.0,16100.0,482.0,1390.0,86700.0,14.1,49.0,0.63,26.2,22.0,55.2,21.6,0.0,6.96,3.13,28.2,9.27,Unidade,90322000
90322000,S/NVE,S/NVE,ALEMANHA,23.5,105000.0,1780.0,574.0,9470.0,251.0,1220.0,3.77,1170.0,136.0,77.9,164.0,41.6,171.0,175000.0,696.0,3720.0,0.0,30.0,2.13,916.0,121.0,0.0,1.63,0.11,70.4,8.38,Unidade,90322000
90322000,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",2.63,3950.0,259.0,53.7,661.0,25.1,164.0,0.524,1970.0,64.3,8.7,267.0,2.98,19.8,479000.0,18500.0,121000.0,0.0,124.0,3.4,1860.0,378.0,0.0,2.72,0.11,50.0,8.91,Unidade,90322000
90322000,S/NVE,S/NVE,ESPANHA,31.8,2310.0,519.0,232.0,756.0,70.7,406.0,1.91,1270.0,211.0,78.6,388.0,14.5,143.0,57400.0,141.0,491.0,0.01,55.7,2.41,272.0,113.0,0.0,25.1,0.26,213.0,67.1,Unidade,90322000
90322000,S/NVE,S/NVE,ESTADOS UNIDOS,1.11,22500.0,1880.0,310.0,4430.0,161.0,900.0,2.08,3840.0,289.0,37.3,608.0,12.6,272.0,130000.0,2750.0,3220.0,0.0,52.9,2.78,838.0,148.0,0.0,2.53,0.385,50.0,6.82,Unidade,90322000
90322000,S/NVE,S/NVE,FINLANDIA,69.3,2240.0,841.0,944.0,692.0,120.0,1070.0,5.43,359.0,104.0,47.2,113.0,18.7,151.0,3050.0,17.2,129.0,0.6,6.27,1.28,42.3,13.6,0.0,0.0877,0.08,0.22,0.0759,Unidade,90322000
90322000,S/NVE,S/NVE,FRANCA,168.0,22300.0,2520.0,240.0,6400.0,240.0,321.0,13.9,1040.0,269.0,171.0,262.0,171.0,255.0,9860.0,30.4,57.0,0.03,9.36,7.62,28.9,9.63,0.05,0.305,0.235,0.89,0.265,Unidade,90322000
90322000,S/NVE,S/NVE,HONG KONG,18.8,142.0,81.3,82.0,69.9,21.7,141.0,0.85,42.7,19.9,18.1,22.1,0.979,37.1,438.0,14.5,304.0,0.35,27.7,2.83,104.0,51.5,0.0,0.157,0.0,0.63,0.315,Unidade,90322000
90322000,S/NVE,S/NVE,ITALIA,45.2,183000.0,3910.0,190.0,25600.0,104.0,410.0,1.68,711.0,91.2,40.6,134.0,14.1,106.0,79100.0,669.0,4490.0,0.0,37.2,1.94,490.0,102.0,0.0,0.615,0.19,8.32,1.31,Unidade,90322000
90322000,S/NVE,S/NVE,JAPAO,69.6,2090.0,303.0,206.0,355.0,125.0,345.0,2.78,253.0,40.7,17.2,60.3,13.8,33.5,103000.0,1100.0,21600.0,0.07,36.7,5.71,374.0,72.8,0.0,4.39,0.17,117.0,19.4,Unidade,90322000
90322000,S/NVE,S/NVE,MEXICO,71.7,1500.0,384.0,163.0,409.0,137.0,547.0,3.84,736.0,65.6,11.6,149.0,7.63,34.6,59200.0,403.0,11800.0,0.0,47.2,2.28,570.0,119.0,0.0,0.318,0.2,1.63,0.374,Unidade,90322000
90322000,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",33.4,12600.0,744.0,118.0,2370.0,68.0,306.0,4.15,593.0,70.7,17.2,118.0,9.05,77.8,110000.0,1380.0,12000.0,0.0,68.6,3.95,551.0,139.0,0.0,2.43,0.45,10.8,3.46,Unidade,90322000
90322000,S/NVE,S/NVE,REINO UNIDO,31.8,17000.0,3850.0,533.0,5680.0,388.0,6290.0,55.6,3680.0,793.0,98.0,1150.0,85.7,1480.0,23300.0,144.0,131.0,0.53,21.4,3.07,200.0,56.6,0.0,0.663,0.3,3.36,0.991,Unidade,90322000
90322000,S/NVE,S/NVE,ROMENIA,54.4,5050.0,1070.0,170.0,1670.0,121.0,1860.0,32.6,329.0,131.0,95.2,108.0,88.9,107.0,16600.0,109.0,192.0,1.21,29.9,4.41,190.0,61.7,0.0,0.173,0.07,0.65,0.206,Unidade,90322000
90322000,S/NVE,S/NVE,SUICA,74.1,1020.0,332.0,177.0,347.0,76.7,450.0,4.96,701.0,146.0,87.7,250.0,5.07,108.0,16400.0,95.1,902.0,0.0,82.5,7.25,308.0,136.0,0.0,0.841,0.08,4.22,1.53,Unidade,90322000
90322000,S/NVE,S/NVE,"TCHECA, REPUBLICA",19.9,1260.0,226.0,90.2,324.0,64.3,161.0,5.51,190.0,30.6,9.05,49.5,6.36,33.4,15500.0,197.0,1450.0,0.06,42.4,0.98,616.0,158.0,0.0,0.29,0.02,2.87,0.727,Unidade,90322000
90322000,S/NVE,S/NVE,TURQUIA,50.5,206.0,92.0,73.1,58.9,54.1,94.1,2.88,30.4,9.54,6.36,10.4,3.62,7.97,25200.0,478.0,8130.0,0.06,11.4,3.56,31.2,15.2,0.0,1.04,0.32,3.84,1.53,Unidade,90322000
90328100,S/NVE,S/NVE,ALEMANHA,10.3,1340.0,427.0,266.0,402.0,216.0,607.0,35.6,1540.0,482.0,443.0,478.0,61.8,733.0,11700.0,51.2,29.0,0.13,23.6,2.62,167.0,47.9,0.0,0.682,0.335,2.53,0.799,Unidade,90328100
90328100,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",1.54,428.0,240.0,339.0,158.0,49.5,356.0,0.619,97500.0,5730.0,444.0,22900.0,228.0,477.0,130000.0,4780.0,3040.0,0.08,87.8,8.24,665.0,210.0,0.0,1.07,0.36,3.79,1.16,Unidade,90328100
90328100,S/NVE,S/NVE,ESTADOS UNIDOS,88.6,1540.0,465.0,340.0,388.0,185.0,533.0,58.9,25500.0,3980.0,2660.0,5420.0,1540.0,3750.0,183000.0,981.0,48.0,3.75,590.0,144.0,5030.0,1140.0,0.0,6.42,0.81,47.3,13.3,Unidade,90328100
90328100,S/NVE,S/NVE,ITALIA,3.65,1820.0,587.0,264.0,734.0,181.0,655.0,1.81,12200.0,2910.0,655.0,5250.0,100.0,1560.0,17300.0,123.0,222.0,0.99,180.0,81.6,477.0,216.0,0.0,3.71,3.37,10.8,4.4,Unidade,90328100
90328100,S/NVE,S/NVE,JAPAO,50.4,763.0,308.0,252.0,227.0,120.0,438.0,2.08,420.0,118.0,107.0,126.0,2.08,208.0,7940.0,27.0,663.0,0.38,4.3,2.96,22.5,5.69,0.01,0.46,0.21,2.28,0.65,Unidade,90328100
90328100,S/NVE,S/NVE,REINO UNIDO,122.0,411.0,242.0,218.0,133.0,143.0,317.0,33.9,859.0,466.0,486.0,340.0,336.0,616.0,3260.0,11.7,6.0,2.43,245.0,226.0,524.0,235.0,0.0,0.155,0.01,0.6,0.296,Unidade,90328100
90328911,",",", ","CHINA, REPUBLICA POPULAR",36.6,2470.0,752.0,248.0,1150.0,142.0,859.0,17.7,74.2,52.7,59.5,25.6,41.8,70.4,6750.0,24.6,157.0,0.61,2.44,2.48,4.2,1.94,0.0,5.18,0.0,20.7,10.3,Unidade,90328911
90328911,S/NVE,S/NVE,ALEMANHA,46.1,106000.0,6000.0,1010.0,22400.0,135.0,1630.0,7.22,11500.0,1660.0,133.0,3330.0,51.4,1500.0,64400.0,203.0,889.0,0.0,70.9,2.13,733.0,171.0,0.0,1.63,0.735,8.16,2.28,Unidade,90328911
90328911,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",3.28,17400.0,335.0,98.7,1790.0,49.4,144.0,0.06,967.0,91.1,17.2,148.0,7.6,157.0,926000.0,18900.0,170000.0,0.01,109.0,5.82,1130.0,224.0,0.0,5.04,0.405,227.0,22.5,Unidade,90328911
90328911,S/NVE,S/NVE,ESTADOS UNIDOS,29.7,4210.0,699.0,183.0,1220.0,85.9,407.0,5.01,3180.0,650.0,204.0,920.0,10.3,1000.0,94000.0,450.0,1130.0,0.04,130.0,1.58,1790.0,445.0,0.0,0.561,0.13,2.27,0.84,Unidade,90328911
90328919,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",10.0,2140.0,403.0,67.8,690.0,30.5,380.0,2.23,4920.0,643.0,54.6,1430.0,15.1,415.0,42300.0,2160.0,2440.0,0.0,50.6,30.9,174.0,54.0,0.0,3.28,0.005,24.5,7.25,Unidade,90328919
90328919,S/NVE,S/NVE,ESTADOS UNIDOS,239.0,2450.0,1090.0,998.0,812.0,539.0,1370.0,282.0,3260.0,883.0,423.0,1170.0,344.0,548.0,11500.0,22.0,21.0,3.52,40.9,33.1,95.0,35.9,0.0,0.783,0.785,2.01,0.783,Unidade,90328919
90328921,",",", ","CHINA, REPUBLICA POPULAR",7.8,298.0,130.0,137.0,108.0,68.1,138.0,1.5,119.0,43.8,6.18,56.5,2.2,90.1,3960.0,80.3,331.0,0.09,6.71,0.77,18.7,8.8,0.11,1.01,0.41,3.05,1.2,Unidade,90328921
90328921,S/NVE,S/NVE,ALEMANHA,39.9,4070.0,217.0,115.0,439.0,105.0,259.0,7.42,10700.0,340.0,123.0,1330.0,89.5,169.0,1050000.0,7190.0,6240.0,0.01,16.5,7.22,325.0,35.9,0.0,1.52,0.18,40.3,4.49,Unidade,90328921
90328921,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",6.44,1350.0,182.0,66.1,295.0,43.2,139.0,0.632,865.0,95.9,78.6,143.0,15.2,90.3,1320000.0,21300.0,54100.0,0.0,182.0,37.2,2150.0,383.0,0.0,5.93,0.0,335.0,36.0,Unidade,90328921
90328921,S/NVE,S/NVE,ESTADOS UNIDOS,39.7,618.0,128.0,64.5,174.0,60.5,99.1,6.18,163.0,103.0,125.0,56.6,85.8,144.0,9880.0,141.0,81.0,0.02,79.4,0.99,724.0,227.0,0.0,0.099,0.0,0.53,0.19,Unidade,90328921
90328921,S/NVE,S/NVE,INDIA,21.4,451.0,130.0,114.0,65.4,100.0,124.0,3.62,200.0,62.9,54.7,29.2,50.3,72.7,831000.0,7620.0,15700.0,0.72,59.7,9.53,2770.0,305.0,0.0,5.45,2.91,110.0,12.6,Unidade,90328921
90328921,S/NVE,S/NVE,JAPAO,49.7,947.0,165.0,127.0,137.0,95.3,149.0,34.6,626.0,98.6,76.4,86.0,57.0,108.0,3070000.0,16000.0,30800.0,0.05,90.7,27.7,676.0,126.0,0.01,6.22,1.25,112.0,14.6,Unidade,90328921
90328921,S/NVE,S/NVE,MEXICO,44.6,411.0,100.0,62.7,95.9,58.4,73.0,4.26,310.0,45.5,31.5,58.2,26.1,36.2,2220000.0,37500.0,72400.0,0.02,4430.0,354.0,32900.0,8370.0,0.0,32.9,5.82,267.0,63.0,Unidade,90328921
90328921,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",55.1,2470.0,514.0,317.0,648.0,237.0,442.0,9.0,1270.0,229.0,144.0,339.0,91.1,192.0,91100.0,489.0,841.0,0.0,2.38,0.13,22.7,6.47,0.0,2.03,1.02,9.97,2.77,Unidade,90328921
90328921,S/NVE,S/NVE,TAILANDIA,50.2,245.0,142.0,142.0,49.6,96.6,175.0,3.91,452.0,118.0,75.7,129.0,41.2,150.0,1440000.0,11300.0,19800.0,0.14,204.0,85.1,1460.0,289.0,0.0,14.5,5.99,89.2,19.0,Unidade,90328921
90328923,S/NVE,S/NVE,ALEMANHA,28.6,4810.0,339.0,103.0,751.0,40.0,356.0,38.6,2270.0,460.0,300.0,420.0,174.0,661.0,2470000.0,60100.0,6690.0,0.0,118.0,1.67,1740.0,300.0,0.03,9.16,1.8,95.4,16.3,Unidade,90328923
90328923,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",7.19,700.0,218.0,252.0,133.0,111.0,329.0,0.504,1180.0,97.3,43.2,196.0,33.8,54.2,228000.0,5440.0,4890.0,0.31,55.9,11.1,1160.0,198.0,0.0,0.926,0.0,50.0,6.0,Unidade,90328923
90328923,S/NVE,S/NVE,ESTADOS UNIDOS,62.3,1370.0,520.0,568.0,453.0,80.9,705.0,53.7,294.0,101.0,86.3,79.5,55.4,92.0,8130.0,21.0,91.0,0.03,0.502,0.395,1.86,0.589,0.0,0.528,0.115,1.35,0.667,Unidade,90328923
90328923,S/NVE,S/NVE,FRANCA,83.6,7970.0,1030.0,300.0,2440.0,126.0,371.0,53.6,7970.0,934.0,128.0,2470.0,102.0,235.0,169000.0,886.0,1460.0,0.0,119.0,0.065,1030.0,323.0,0.0,1.19,0.025,7.29,2.52,Unidade,90328923
90328923,S/NVE,S/NVE,JAPAO,10.1,49700.0,1950.0,198.0,9030.0,79.8,407.0,23.2,2350.0,425.0,52.0,746.0,48.1,226.0,274000.0,4040.0,5070.0,0.0,167.0,16.8,1610.0,374.0,0.01,2.55,0.755,26.4,5.11,Unidade,90328923
90328924,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",3.03,10900.0,897.0,184.0,2520.0,112.0,192.0,1.3,3470.0,289.0,21.1,831.0,8.15,23.9,88700.0,515.0,4020.0,0.19,6.01,6.32,17.7,4.36,0.0,2.04,0.0,27.8,5.83,Unidade,90328924
90328924,S/NVE,S/NVE,JAPAO,123.0,1990.0,282.0,180.0,254.0,163.0,272.0,4.06,80.4,21.6,14.8,22.2,4.52,41.2,104000.0,505.0,9940.0,0.02,3.45,2.02,22.8,3.81,0.01,0.397,0.2,1.88,0.534,Unidade,90328924
90328925,S/NVE,S/NVE,ALEMANHA,69.9,958.0,273.0,207.0,262.0,104.0,226.0,32.5,1230.0,307.0,155.0,335.0,136.0,228.0,1250000.0,9970.0,6140.0,0.0,98.2,1.12,1710.0,305.0,0.0,5.92,1.24,32.8,9.37,Unidade,90328925
90328925,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",22.3,2570.0,256.0,139.0,439.0,79.7,200.0,1.45,1020.0,137.0,88.6,186.0,9.95,193.0,273000.0,2610.0,9990.0,0.08,88.4,13.4,1010.0,207.0,0.0,9.89,0.4,204.0,34.6,Unidade,90328925
90328925,S/NVE,S/NVE,ESTADOS UNIDOS,63.5,83200.0,2050.0,206.0,10800.0,173.0,384.0,52.8,2290.0,324.0,225.0,406.0,67.6,376.0,705000.0,3690.0,3520.0,0.01,38.3,17.9,481.0,88.9,0.0,13.8,1.16,290.0,50.5,Unidade,90328925
90328925,S/NVE,S/NVE,ITALIA,75.2,316.0,168.0,151.0,62.8,124.0,204.0,23.6,437.0,173.0,135.0,97.5,132.0,212.0,58900.0,389.0,266.0,0.09,4.82,1.1,37.1,10.1,0.0,1.26,0.06,18.6,4.36,Unidade,90328925
90328925,S/NVE,S/NVE,JAPAO,195.0,1650.0,376.0,200.0,400.0,195.0,347.0,17.3,371.0,117.0,111.0,84.8,111.0,114.0,35300.0,176.0,313.0,0.25,25.4,14.9,163.0,43.9,0.0,0.492,0.3,1.18,0.506,Unidade,90328925
90328925,S/NVE,S/NVE,MEXICO,74.8,1000.0,538.0,598.0,403.0,168.0,842.0,151.0,1710.0,717.0,289.0,771.0,165.0,1370.0,124000.0,1410.0,767.0,0.68,426.0,11.0,2450.0,993.0,0.0,8.13,0.155,25.4,12.4,Unidade,90328925
90328925,S/NVE,S/NVE,TAILANDIA,48.6,2250.0,514.0,362.0,493.0,329.0,585.0,2.25,228.0,96.8,98.4,49.0,97.7,105.0,217000.0,657.0,37500.0,0.11,39.7,15.5,421.0,102.0,0.01,13.9,1.07,199.0,49.6,Unidade,90328925
90328929,",",", ","CHINA, REPUBLICA POPULAR",0.7,260.0,101.0,106.0,80.7,35.4,138.0,0.3,755.0,133.0,53.8,231.0,7.02,114.0,76500.0,837.0,1940.0,0.04,48.7,3.31,158.0,63.0,0.0,0.88,0.185,2.73,1.12,Unidade,90328929
90328929,S/NVE,S/NVE,ALEMANHA,2.87,769000.0,1330.0,240.0,25900.0,163.0,419.0,1.86,10400.0,120.0,23.9,601.0,11.8,69.1,9010000.0,52500.0,157000.0,0.0,31.4,1.19,2190.0,160.0,0.0,4.05,0.05,258.0,19.0,Unidade,90328929
90328929,S/NVE,S/NVE,BELGICA,0.0631,2500.0,312.0,211.0,401.0,127.0,342.0,0.583,1670.0,212.0,144.0,246.0,94.2,249.0,846000.0,6750.0,4010.0,0.0,34.2,5.18,702.0,93.6,0.0,2.34,0.22,27.2,5.54,Unidade,90328929
90328929,S/NVE,S/NVE,"BULGARIA, REPUBLICA DA",99.2,8520.0,691.0,186.0,1900.0,182.0,305.0,9.53,326.0,51.6,13.9,75.3,9.68,82.5,7520.0,38.9,500.0,0.0,3.54,1.14,32.0,7.62,0.0,0.8,0.03,11.6,2.67,Unidade,90328929
90328929,S/NVE,S/NVE,CANADA,154.0,694.0,480.0,504.0,132.0,503.0,506.0,54.7,216.0,79.3,57.6,49.7,57.4,57.6,1850000.0,4200.0,30800.0,0.39,135.0,15.2,1150.0,316.0,0.0,17.2,4.07,79.8,26.7,Unidade,90328929
90328929,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",0.328,76800.0,448.0,124.0,3540.0,61.6,223.0,0.164,5810.0,94.7,19.7,323.0,6.41,93.0,4160000.0,31300.0,203000.0,0.0,58.8,5.16,3900.0,225.0,0.0,1.74,0.05,209.0,11.1,Unidade,90328929
90328929,S/NVE,S/NVE,"COREIA (DO SUL), REPUBLICA DA",2.33,806.0,176.0,142.0,173.0,56.7,177.0,1.25,755.0,110.0,51.1,153.0,24.9,159.0,1860000.0,22400.0,54800.0,0.03,108.0,51.8,797.0,153.0,0.0,4.41,1.43,61.1,7.85,Unidade,90328929
90328929,S/NVE,S/NVE,ESPANHA,4.54,17900.0,1260.0,276.0,3750.0,137.0,454.0,2.99,527.0,158.0,150.0,164.0,11.9,200.0,302000.0,1860.0,36500.0,0.0,12.7,3.47,142.0,25.7,0.0,1.76,0.15,20.9,4.35,Unidade,90328929
90328929,S/NVE,S/NVE,ESTADOS UNIDOS,14.2,24800.0,1030.0,288.0,3080.0,143.0,692.0,2.44,28100.0,565.0,105.0,2910.0,38.1,199.0,3740000.0,18100.0,81400.0,0.0,58.0,4.61,1390.0,189.0,0.0,3.9,0.54,69.1,9.04,Unidade,90328929
90328929,S/NVE,S/NVE,FILIPINAS,311.0,1620.0,569.0,367.0,477.0,323.0,372.0,7.16,288.0,140.0,169.0,100.0,47.7,169.0,4300.0,10.7,29.0,0.0,1.17,0.715,3.65,1.3,0.0,0.144,0.115,0.44,0.153,Unidade,90328929
90328929,S/NVE,S/NVE,FORMOSA (TAIWAN),57.9,1450.0,356.0,179.0,446.0,58.0,432.0,1.79,146.0,61.4,21.5,68.5,1.8,146.0,11400.0,30.4,256.0,0.01,99.9,6.27,769.0,253.0,0.0,0.929,0.0,3.82,1.3,Unidade,90328929
90328929,S/NVE,S/NVE,FRANCA,39.6,235000.0,2860.0,163.0,24100.0,109.0,290.0,1.49,3850.0,148.0,86.2,394.0,52.9,129.0,3860000.0,23200.0,67300.0,0.0,41.7,1.79,743.0,126.0,0.0,4.67,0.38,141.0,16.4,Unidade,90328929
90328929,S/NVE,S/NVE,"HUNGRIA, REPUBLICA DA",25.0,53000.0,1620.0,430.0,6050.0,215.0,943.0,21.5,2860.0,244.0,116.0,399.0,68.4,321.0,370000.0,973.0,2430.0,0.0,13.3,2.09,375.0,49.0,0.0,0.814,0.45,6.15,1.05,Unidade,90328929
90328929,S/NVE,S/NVE,INDIA,1.41,1880.0,100.0,50.7,181.0,38.2,121.0,0.313,243.0,21.2,17.8,28.6,1.48,22.8,950000.0,10900.0,41000.0,0.0,170.0,21.5,20600.0,1640.0,0.0,2.3,0.15,103.0,10.4,Unidade,90328929
90328929,S/NVE,S/NVE,ITALIA,78.3,102000.0,982.0,159.0,8310.0,118.0,282.0,1.77,1500.0,92.6,29.4,167.0,10.9,93.5,1750000.0,11700.0,90000.0,0.0,520.0,1.54,7030.0,1600.0,0.0,2.23,0.185,54.8,6.35,Unidade,90328929
90328929,S/NVE,S/NVE,JAPAO,1.48,2810.0,292.0,214.0,300.0,144.0,349.0,1.24,13300.0,117.0,50.7,788.0,14.0,101.0,2550000.0,18400.0,63900.0,0.01,31.0,8.09,867.0,80.0,0.0,2.35,0.71,36.5,4.68,Unidade,90328929
90328929,S/NVE,S/NVE,"LITUANIA, REPUBLICA DA",274.0,1170.0,425.0,277.0,269.0,277.0,477.0,32.9,242.0,58.6,33.3,47.5,33.2,80.6,464000.0,1670.0,13900.0,0.0,1.04,0.655,5.49,1.3,0.01,9.59,2.86,50.5,14.4,Unidade,90328929
90328929,S/NVE,S/NVE,MALASIA,190.0,4110.0,801.0,484.0,1010.0,298.0,830.0,16.1,615.0,189.0,80.5,220.0,23.4,334.0,26600.0,79.3,958.0,0.0,0.44,0.33,2.05,0.54,0.0,0.585,0.16,2.02,0.809,Unidade,90328929
90328929,S/NVE,S/NVE,MARROCOS,561.0,8120.0,2760.0,1190.0,3580.0,944.0,3010.0,0.0393,97.6,61.0,73.3,42.7,49.0,85.3,991.0,1.31,6580.0,0.0,16.0,0.26,63.5,31.7,0.0,0.0125,0.01,0.03,0.015,Unidade,90328929
90328929,S/NVE,S/NVE,MEXICO,14.4,34900.0,507.0,170.0,2470.0,106.0,229.0,3.72,627.0,61.5,40.7,82.0,17.9,65.5,10800000.0,110000.0,343000.0,0.0,95.4,5.56,5080.0,416.0,0.0,11.0,0.929,230.0,27.1,Unidade,90328929
90328929,S/NVE,S/NVE,"POLONIA, REPUBLICA DA",21.0,11200.0,540.0,132.0,1720.0,74.0,310.0,15.8,609.0,135.0,70.7,141.0,49.9,166.0,803000.0,27000.0,13400.0,0.0,68.1,5.01,1240.0,207.0,0.0,5.09,0.59,78.9,14.0,Unidade,90328929
90328929,S/NVE,S/NVE,PORTUGAL,28.5,5590.0,496.0,207.0,1060.0,63.7,309.0,4.54,3340.0,385.0,70.1,847.0,48.3,210.0,627000.0,6210.0,7430.0,0.01,74.5,3.28,1920.0,280.0,0.0,2.67,0.17,59.3,8.61,Unidade,90328929
90328929,S/NVE,S/NVE,REINO UNIDO,62.8,1370.0,401.0,194.0,423.0,157.0,380.0,18.1,264.0,133.0,129.0,91.4,40.1,232.0,416000.0,3870.0,5620.0,0.01,31.4,1.45,561.0,104.0,0.0,1.47,0.22,15.3,3.52,Unidade,90328929
90328929,S/NVE,S/NVE,ROMENIA,9.91,20600.0,624.0,172.0,2300.0,140.0,279.0,5.83,1120.0,73.8,40.5,121.0,19.0,59.0,3100000.0,25200.0,91900.0,0.0,117.0,1.75,3240.0,432.0,0.0,6.07,0.23,304.0,26.3,Unidade,90328929
90328929,S/NVE,S/NVE,SUECIA,43.6,7690.0,378.0,243.0,781.0,158.0,414.0,8.38,3280.0,207.0,166.0,319.0,88.8,232.0,2200000.0,9470.0,16000.0,0.0,28.2,0.55,785.0,108.0,0.0,4.37,1.14,44.1,7.69,Unidade,90328929
90328929,S/NVE,S/NVE,TAILANDIA,41.5,1490.0,198.0,143.0,198.0,80.1,222.0,1.2,1360.0,49.7,11.6,171.0,4.97,35.9,1330000.0,10000.0,109000.0,0.02,86.8,5.24,5480.0,504.0,0.0,2.09,0.24,27.1,4.1,Unidade,90328929
90328929,S/NVE,S/NVE,"TCHECA, REPUBLICA",64.3,46600.0,1650.0,220.0,6880.0,84.3,350.0,1.48,1110.0,91.6,51.2,181.0,7.63,71.0,522000.0,4010.0,37100.0,0.0,23.4,0.56,1090.0,118.0,0.0,1.5,0.31,15.1,2.58,Unidade,90328929
90328929,S/NVE,S/NVE,VIETNA,22.8,1740.0,241.0,184.0,246.0,143.0,249.0,1.39,809.0,37.3,5.28,102.0,4.12,6.58,1080000.0,5330.0,65600.0,0.03,36.7,1.06,2070.0,215.0,0.0,5.09,0.0849,288.0,30.0,Unidade,90328929
90328930,S/NVE,S/NVE,ESTADOS UNIDOS,284.0,2430.0,1080.0,889.0,907.0,312.0,1520.0,428.0,75900.0,24600.0,3870.0,33600.0,933.0,42100.0,1320000.0,777.0,40.0,40.1,858.0,115.0,3720.0,1600.0,1.19,109.0,2.15,367.0,162.0,Unidade,90328930
90328981,S/NVE,S/NVE,ALEMANHA,3.19,50200.0,3210.0,537.0,10300.0,497.0,981.0,8.63,69100.0,3270.0,29.7,14400.0,9.09,178.0,618000.0,2290.0,3290.0,0.0,10.8,0.675,397.0,47.6,0.0,2.33,0.04,41.5,8.69,Unidade,90328981
90328981,S/NVE,S/NVE,"CHINA, REPUBLICA POPULAR",9.01,3990.0,376.0,127.0,686.0,55.0,431.0,0.41,8010.0,264.0,14.2,1310.0,4.36,64.6,230000.0,8430.0,33100.0,0.0,92.7,1.74,2060.0,371.0,0.0,2.68,0.07,59.1,10.2,Unidade,90328981
90328981,S/NVE,S/NVE,ESTADOS UNIDOS,20.7,130000.0,7420.0,952.0,22000.0,302.0,3940.0,6.9,31800.0,2260.0,220.0,6260.0,66.1,878.0,112000.0,81.7,296.0,0.02,16.4,2.69,148.0,32.1,0.0,1.62,0.095,19.1,3.77,Unidade,90328981
90328981,S/NVE,S/NVE,FRANCA,36.2,13500.0,2470.0,967.0,3740.0,582.0,1910.0,4.62,7180.0,1140.0,96.2,2110.0,20.9,1010.0,32800.0,110.0,776.0,0.27,127.0,6.69,1230.0,345.0,0.0,1.77,0.76,6.69,2.2,Unidade,90328981
90328981,S/NVE,S/NVE,INDIA,26.1,472.0,67.6,35.1,68.9,27.7,108.0,0.475,67.0,2.92,0.86,9.36,0.593,2.3,16300.0,262.0,12100.0,0.03,0.932,0.72,3.28,0.644,0.0,0.136,0.05,0.3,0.121,Unidade,90328981
90328981,S/NVE,S/NVE,ITALIA,58.7,877.0,273.0,142.0,256.0,80.1,362.0,0.94,1210.0,167.0,5.56,372.0,1.96,23.6,38000.0,126.0,2080.0,0.02,11.7,0.73,253.0,51.5,0.0,0.707,0.06,6.13,1.43,Unidade,90328981
